date;year;month;dayofyear;dayOfMonth;dayOfWeek;week;maxtemp;mdsetotal;numcust
8/21/2017;2017;8;21;233;1;34;374;5249.38
8/22/2017;2017;8;22;234;2;34;337;5046.4
8/23/2017;2017;8;23;235;3;34;365;5166.84
8/24/2017;2017;8;24;236;4;34;375;5415.93
8/25/2017;2017;8;25;237;5;34;574;8191.8
8/26/2017;2017;8;26;238;6;34;682;9372.03
8/27/2017;2017;8;27;239;0;35;716;10830.14
8/28/2017;2017;8;28;240;1;35;316;5006.11
8/29/2017;2017;8;29;241;2;35;339;5315.73
8/30/2017;2017;8;30;242;3;35;369;5355.87
8/31/2017;2017;8;31;243;4;35;380;5766.16
9/1/2017;2017;9;1;244;5;35;576;8753.92
9/2/2017;2017;9;2;245;6;35;751;11565.12
9/3/2017;2017;9;3;246;0;36;852;13291.77
9/4/2017;2017;9;4;247;1;36;759;10936.7
9/5/2017;2017;9;5;248;2;36;325;4691.71
9/6/2017;2017;9;6;249;3;36;252;3878.32
9/7/2017;2017;9;7;250;4;36;329;4679.07
9/8/2017;2017;9;8;251;5;36;426;6440.14
9/9/2017;2017;9;9;252;6;36;703;10452.59
9/10/2017;2017;9;10;253;0;37;558;7823.39
9/11/2017;2017;9;11;254;1;37;236;3600.13
9/12/2017;2017;9;12;255;2;37;285;3978.25
9/13/2017;2017;9;13;256;3;37;249;3525.72
9/14/2017;2017;9;14;257;4;37;292;4112.55
9/15/2017;2017;9;15;258;5;37;380;5755.75
9/16/2017;2017;9;16;259;6;37;718;10200.79
9/17/2017;2017;9;17;260;0;38;591;8093.02
9/18/2017;2017;9;18;261;1;38;222;3643.76
9/19/2017;2017;9;19;262;2;38;273;3899.28
9/20/2017;2017;9;20;263;3;38;285;4135.05
9/21/2017;2017;9;21;264;4;38;309;4325.41
9/22/2017;2017;9;22;265;5;38;395;6382.2
9/23/2017;2017;9;23;266;6;38;755;10628.15
9/24/2017;2017;9;24;267;0;39;703;10201.66
9/25/2017;2017;9;25;268;1;39;314;4893.85
9/26/2017;2017;9;26;269;2;39;307;4432.33
9/27/2017;2017;9;27;270;3;39;271;3941.25
9/28/2017;2017;9;28;271;4;39;315;4640.65
9/29/2017;2017;9;29;272;5;39;371;6277.09
9/30/2017;2017;9;30;273;6;39;735;11038.25
10/1/2017;2017;10;1;274;0;40;586;8252.16
10/2/2017;2017;10;2;275;1;40;255;4021.56
10/3/2017;2017;10;3;276;2;40;255;3662
10/4/2017;2017;10;4;277;3;40;192;2737.04
10/5/2017;2017;10;5;278;4;40;299;4496.86
